OrderID,Region,Product,SalesRep,Units,UnitPrice,TotalSales,Discount(%),Profit,OrderDate
2709,South,Smartphone,Emma,33,1385,45705,0,17822.533614117216,2023-03-01
2710,North,Printer,Sara,20,184,3680,0,692.1960331518013,2024-05-07
2711,South,Smartphone,David,40,1640,65600,0,13279.520092254472,2022-01-20
2712,South,Keyboard,Ali,40,1436,57440,5,16824.336802090955,2020-11-02
2713,South,Monitor,Emma,31,815,25265,20,6081.632266448957,2020-10-01
2714,South,Mouse,John,47,960,45120,0,6852.513819456106,2024-01-21
2715,West,Printer,Emma,6,1153,6918,0,2641.2279461558824,2023-10-18
2716,South,Mouse,David,48,1252,60096,15,15222.18660138952,2021-03-15
2717,South,Laptop,John,44,1562,68728,15,12945.42176228524,2024-09-25
2718,East,Smartphone,John,17,644,10948,10,2136.139625404051,2024-04-25
2719,West,Keyboard,Sara,12,980,11760,5,1643.5840941571716,2022-07-12
2720,South,Laptop,Hamza,5,1225,6125,15,915.7797580226289,2022-04-20
2721,North,Mouse,David,9,951,8559,20,2073.688833673741,2022-12-17
2722,North,Tablet,David,40,415,16600,15,4276.2090327971955,2021-02-28
2723,West,Smartphone,Sophia,40,696,27840,0,10424.63272541686,2020-10-20
2724,South,Smartphone,Hamza,25,496,12400,10,4385.306486315239,2023-02-06
2725,North,Printer,John,50,1846,92300,0,27935.825359782222,2022-07-25
2726,North,Laptop,Emma,2,1347,2694,0,711.5799951609858,2024-04-06
2727,West,Tablet,Hamza,28,1694,47432,15,7290.832447903876,2020-06-02
2728,North,Tablet,Emma,20,168,3360,15,341.4957708984818,2020-01-30
2729,North,Smartphone,John,39,579,22581,15,4375.367138861358,2023-06-09
2730,East,Keyboard,Hamza,16,1463,23408,10,4756.371512193104,2022-02-19
2731,North,Printer,John,42,1985,83370,5,13917.922269104802,2024-10-27
2732,South,Laptop,Sophia,43,973,41839,15,12650.396851630343,2020-02-15
2733,East,Keyboard,David,39,1175,45825,10,9744.535112955038,2024-09-23
2734,East,Laptop,David,12,913,10956,20,1380.5981728227407,2022-03-17
2735,West,Laptop,Ali,48,985,47280,15,7866.391060298065,2023-12-23
2736,East,Tablet,John,16,1893,30288,0,7782.556394234388,2022-11-08
2737,North,Printer,Sara,43,1794,77142,20,21885.962768587153,2023-05-26
2738,North,Smartphone,Hamza,7,843,5901,10,600.954948542102,2024-03-30
2739,West,Monitor,Ali,48,1674,80352,5,20568.745355729912,2020-08-29
2740,South,Monitor,David,19,794,15086,20,3263.5999094713907,2022-10-25
2741,West,Monitor,John,35,1057,36995,20,5091.620639622693,2022-11-02
2742,South,Printer,Hamza,39,1245,48555,0,11912.373627827219,2024-06-06
2743,South,Keyboard,Emma,41,996,40836,15,13198.72155714752,2022-09-16
2744,North,Laptop,Hamza,48,1516,72768,15,9930.66495013156,2022-03-22
2745,North,Keyboard,David,20,1541,30820,0,12251.603279162233,2021-12-23
2746,West,Keyboard,David,22,1742,38324,0,13743.472601495738,2022-07-02
2747,North,Monitor,David,35,517,18095,15,3363.4080004076905,2023-02-17
2748,East,Smartphone,Ali,12,1809,21708,15,4515.385100996544,2022-07-17
2749,North,Tablet,David,19,190,3610,5,610.6932136471266,2021-06-04
2750,South,Mouse,Sophia,26,815,21190,0,7347.018396774015,2021-12-21
2751,South,Smartphone,Emma,18,485,8730,10,2573.4391185042405,2023-04-20
2752,South,Tablet,Sophia,14,1692,23688,15,3637.1976902383394,2023-01-27
2753,South,Printer,Emma,21,1493,31353,15,4148.234395292388,2020-09-24
2754,North,Tablet,David,4,682,2728,15,617.6451549262443,2022-11-07
2755,South,Keyboard,Sara,39,228,8892,5,3377.242822745872,2021-02-06
2756,East,Laptop,Emma,2,741,1482,5,553.80446049623,2022-08-27
2757,East,Laptop,Sara,35,1092,38220,5,9595.464051736442,2020-09-26
2758,North,Tablet,Ali,40,424,16960,0,3951.600032145183,2024-11-26
2759,East,Smartphone,David,37,544,20128,0,3367.032358771968,2023-11-23
2760,South,Laptop,David,20,1517,30340,15,2941.4007066248846,2020-01-04
2761,East,Smartphone,Sophia,22,1627,35794,10,3726.635004735758,2023-08-31
2762,East,Monitor,Ali,14,271,3794,0,966.2161660299747,2024-09-08
2763,North,Laptop,John,11,856,9416,20,1483.8633528521689,2024-04-18
2764,East,Monitor,Emma,48,1493,71664,20,14013.138597458214,2023-04-19
2765,West,Laptop,John,22,566,12452,0,3213.7154039150123,2020-12-04
2766,West,Monitor,David,29,1036,30044,20,8650.046143568024,2024-01-04
2767,West,Monitor,Emma,27,1678,45306,10,6720.178762148373,2022-06-08
2768,North,Mouse,Sara,46,852,39192,10,12809.709280513993,2023-09-06
2769,South,Laptop,Sara,30,213,6390,5,1661.4195314836759,2023-06-04
2770,West,Monitor,Sara,40,1745,69800,5,7521.0140384203405,2022-09-12
2771,North,Monitor,Emma,16,142,2272,15,400.9981641588124,2020-07-01
2772,South,Mouse,Sara,29,1418,41122,20,4597.818870009489,2023-01-15
2773,East,Monitor,John,17,383,6511,0,2201.310551560812,2023-12-21
2774,North,Mouse,John,4,568,2272,5,587.5751821169528,2022-07-12
2775,South,Keyboard,John,14,1834,25676,10,7954.345663357814,2021-11-07
2776,South,Tablet,Emma,24,1735,41640,15,4263.982320587506,2023-10-21
2777,East,Monitor,Ali,49,1973,96677,10,22106.03421189743,2022-07-03
2778,West,Printer,Hamza,40,923,36920,0,13108.638475175856,2023-11-12
2779,South,Printer,Sara,1,1842,1842,20,499.3676104020766,2021-06-22
2780,East,Keyboard,David,3,1443,4329,0,1199.0371996681426,2022-06-27
2781,South,Mouse,Emma,16,782,12512,20,2308.1967402333466,2021-03-23
2782,North,Tablet,Sara,29,952,27608,15,3369.595663958413,2021-08-11
2783,South,Tablet,David,14,1534,21476,10,3296.949562673776,2020-08-31
2784,North,Mouse,Sara,46,1137,52302,5,7680.234240153251,2024-12-12
2785,West,Monitor,Ali,30,195,5850,0,1494.794810898972,2024-04-16
2786,North,Printer,Sara,37,835,30895,15,8106.382350768658,2022-01-23
2787,South,Keyboard,Ali,44,485,21340,5,4347.304709453821,2020-05-20
2788,North,Keyboard,David,23,1948,44804,0,9536.38980599196,2023-01-11
2789,North,Monitor,Hamza,13,1217,15821,20,3672.4171140036815,2020-09-05
2790,North,Keyboard,John,45,1168,52560,0,7859.900015178464,2022-01-04
2791,North,Monitor,Ali,8,1937,15496,5,1805.0124614783167,2022-03-17
2792,North,Keyboard,Sophia,47,1260,59220,10,18304.598110776755,2024-10-19
2793,North,Mouse,David,49,1962,96138,5,11428.934880251669,2020-05-12
2794,North,Laptop,Emma,2,812,1624,5,322.3866873613342,2020-03-07
2795,South,Monitor,Hamza,2,1368,2736,10,835.5378822168312,2021-04-27
2796,South,Printer,John,28,1590,44520,5,15703.342430420887,2023-12-24
2797,East,Laptop,Hamza,42,1863,78246,5,14088.006534702006,2023-07-22
2798,North,Printer,Hamza,25,1343,33575,15,5113.376126001807,2023-06-15
2799,West,Mouse,Emma,20,1537,30740,0,10791.098302399298,2023-10-31
2800,West,Mouse,Emma,3,204,612,20,68.28199850095096,2024-07-04
2801,North,Tablet,John,18,287,5166,10,1783.4965727769065,2021-04-11
2802,South,Tablet,John,37,1604,59348,20,7854.339053397754,2020-05-01
2803,West,Mouse,Sara,15,1383,20745,0,3693.1591711838037,2020-07-01
2804,South,Laptop,Ali,22,529,11638,5,1364.8496720338833,2020-03-28
2805,East,Printer,Ali,47,1779,83613,5,27067.16450162053,2022-10-11
2806,South,Mouse,Hamza,1,1368,1368,0,244.8565674366849,2022-03-16
2807,East,Smartphone,David,21,334,7014,0,2003.0812823904441,2022-11-26
2808,South,Tablet,Ali,21,1155,24255,5,3914.822245939002,2023-06-18
2809,East,Printer,David,20,1550,31000,10,4370.488094428144,2023-12-04
2810,West,Printer,David,2,1242,2484,15,452.3628796969322,2024-05-02
2811,South,Keyboard,Ali,4,1254,5016,0,901.1051718879414,2022-06-11
2812,South,Printer,Sara,19,1059,20121,15,1900.074110802526,2023-04-29
2813,East,Tablet,John,40,1885,75400,15,20765.56134005425,2021-05-15
2814,North,Smartphone,David,26,1489,38714,0,14962.18315683172,2021-03-24
2815,North,Monitor,Hamza,40,169,6760,20,1769.1193319194756,2022-04-15
2816,East,Laptop,Sophia,44,407,17908,0,3033.439198300039,2022-06-08
2817,East,Laptop,Sara,48,1255,60240,15,14195.275285172353,2021-07-10
2818,South,Printer,Ali,43,626,26918,5,9092.546079683061,2024-03-31
2819,East,Tablet,David,19,1585,30115,10,3040.6103835695626,2024-10-30
2820,North,Smartphone,Ali,17,399,6783,5,1203.1365853867042,2022-03-06
2821,North,Monitor,Sara,17,146,2482,10,559.3898410687983,2021-12-31
2822,East,Laptop,David,20,1212,24240,0,5765.164473204564,2024-10-01
2823,North,Mouse,Ali,27,117,3159,0,490.3954816439189,2022-05-17
2824,West,Printer,David,49,350,17150,5,5274.931443865844,2024-04-29
2825,South,Tablet,Sara,13,557,7241,0,1738.0328707400088,2022-12-24
2826,East,Smartphone,Hamza,43,1919,82517,15,19863.427588216346,2020-07-06
2827,West,Keyboard,Sara,29,404,11716,0,1756.3577718536123,2023-11-22
2828,West,Tablet,Sophia,7,1815,12705,0,4598.048658902446,2023-02-18
2829,South,Keyboard,Emma,4,617,2468,10,530.6696541830614,2020-12-29
2830,North,Smartphone,John,2,1403,2806,10,362.44699623511633,2021-08-19
2831,South,Mouse,Sophia,30,686,20580,0,7411.224888069548,2021-06-20
2832,North,Laptop,Emma,26,777,20202,20,2426.7926213403816,2021-06-11
2833,South,Keyboard,Emma,41,1086,44526,10,14242.64061945535,2022-09-18
2834,West,Monitor,Ali,12,1449,17388,5,5521.184222218355,2024-03-20
2835,North,Monitor,Hamza,16,1160,18560,15,4112.98456606632,2022-03-18
2836,West,Keyboard,David,44,918,40392,20,11436.417434899913,2020-03-18
2837,West,Tablet,David,44,147,6468,20,1825.8751738831443,2022-07-31
2838,South,Mouse,Emma,40,1665,66600,15,9687.525895934034,2024-09-09
2839,North,Mouse,Sara,13,1847,24011,5,3456.2169047312304,2021-01-28
2840,West,Tablet,John,29,821,23809,0,2830.791564860342,2023-08-11
2841,South,Laptop,Emma,35,1048,36680,15,3354.3548822806897,2022-01-13
2842,North,Keyboard,Sophia,43,739,31777,20,4316.905628767276,2024-09-21
2843,West,Keyboard,David,26,374,9724,10,2168.673255818504,2020-08-01
2844,West,Printer,Hamza,18,1792,32256,0,10349.307855209372,2021-12-28
2845,West,Printer,David,4,1207,4828,15,503.3825780613781,2022-02-07
2846,West,Mouse,John,16,803,12848,15,4172.900942509479,2023-10-25
2847,South,Smartphone,David,13,792,10296,20,1031.512871935306,2022-07-13
2848,North,Laptop,Hamza,43,772,33196,5,5336.581616459593,2020-06-14
2849,East,Printer,David,42,1860,78120,0,30961.222444493575,2024-01-30
2850,North,Smartphone,John,7,1603,11221,5,1995.6289730901146,2021-09-17
2851,North,Tablet,David,34,1293,43962,5,9177.893357918478,2021-08-14
2852,South,Printer,Emma,34,449,15266,10,4943.687139889476,2024-03-01
2853,West,Smartphone,Hamza,36,1995,71820,5,18756.79189276867,2022-09-22
2854,North,Smartphone,Ali,10,378,3780,10,874.4545097008455,2020-03-21
2855,West,Printer,Sophia,24,583,13992,20,4370.301205001781,2024-09-16
2856,South,Laptop,Sophia,42,1186,49812,5,7455.11943640742,2020-02-05
2857,South,Mouse,Sophia,27,201,5427,0,1712.8976368386325,2022-09-12
2858,North,Smartphone,Sara,38,1605,60990,20,12027.423445181625,2022-07-15
2859,North,Tablet,John,28,1093,30604,15,5543.963430731373,2020-02-24
2860,West,Laptop,Hamza,35,998,34930,15,4684.231675180481,2023-06-03
2861,North,Monitor,Emma,30,958,28740,15,9671.825536655613,2020-12-23
2862,South,Mouse,John,34,1054,35836,20,6710.267224356557,2021-06-30
2863,North,Smartphone,Sara,13,1924,25012,15,7290.697364194537,2021-11-15
2864,South,Tablet,Hamza,40,819,32760,5,8579.286660203095,2020-05-20
2865,East,Printer,John,15,416,6240,0,2244.2682844700603,2020-02-13
2866,South,Monitor,Sophia,20,1763,35260,5,7919.039490421162,2020-06-13
2867,North,Laptop,Hamza,20,1008,20160,10,5986.7199260674015,2021-06-23
2868,North,Printer,Ali,6,1233,7398,10,2309.301907603979,2023-06-15
2869,South,Printer,Hamza,50,579,28950,10,8394.89817039739,2023-03-11
2870,West,Keyboard,David,16,351,5616,0,724.4306542938826,2024-06-13
2871,North,Laptop,David,7,232,1624,10,472.76081086370283,2021-03-03
2872,South,Monitor,Hamza,42,1083,45486,10,8981.737407828847,2021-01-16
2873,South,Tablet,Ali,1,1729,1729,0,508.66690598774716,2024-05-08
2874,West,Mouse,Sophia,31,1759,54529,5,15024.83183885632,2024-08-30
2875,East,Tablet,Sara,2,597,1194,10,145.29786295964882,2020-03-28
2876,North,Monitor,Sara,27,1765,47655,0,15176.275189539028,2020-10-13
2877,North,Printer,Hamza,21,114,2394,10,515.7542492746211,2021-02-22
2878,North,Printer,Sophia,22,1342,29524,20,2726.5744364305547,2023-06-20
2879,West,Monitor,Emma,7,1499,10493,15,1129.8883189515993,2021-09-01
2880,North,Tablet,Emma,47,288,13536,10,3186.63431596819,2023-11-19
2881,South,Printer,Sara,13,1466,19058,5,5980.204281921068,2021-07-10
2882,North,Smartphone,Sara,40,1799,71960,5,22528.403652375022,2023-11-29
2883,North,Keyboard,John,14,530,7420,5,2460.725315686852,2022-12-24
2884,East,Smartphone,Ali,20,763,15260,15,1912.061330560528,2020-11-30
2885,South,Printer,David,2,868,1736,15,579.4683260484093,2023-09-18
2886,East,Smartphone,Hamza,37,467,17279,0,4677.64812571172,2023-02-15
2887,West,Laptop,Sophia,12,1319,15828,0,6303.365191164779,2023-06-15
2888,South,Monitor,Sara,12,454,5448,15,890.3165488224073,2022-07-16
2889,North,Mouse,John,3,1035,3105,10,1041.7313009812244,2022-09-10
2890,South,Tablet,David,1,597,597,0,75.3336535164385,2024-11-18
2891,South,Monitor,Sara,11,1224,13464,0,3921.5606154355532,2024-05-30
2892,West,Smartphone,Sophia,42,399,16758,20,4109.252554781499,2020-04-01
2893,West,Laptop,Sara,35,461,16135,20,2579.3969435432064,2021-07-06
2894,North,Monitor,John,22,1717,37774,15,3389.5177736456476,2024-07-25
2895,West,Mouse,Hamza,37,1257,46509,20,8389.832450847473,2024-08-02
2896,East,Keyboard,John,30,752,22560,5,7458.4780110854945,2021-06-12
2897,West,Keyboard,John,34,300,10200,0,3902.0613459325073,2020-08-31
2898,North,Laptop,Emma,40,1443,57720,0,10955.799550205382,2020-12-12
2899,West,Smartphone,David,5,921,4605,0,1796.664141155705,2020-03-29
2900,South,Monitor,Sophia,9,1382,12438,0,1264.9072042374555,2024-01-05
2901,North,Tablet,Sophia,39,879,34281,10,10885.95059823187,2022-03-24
2902,West,Tablet,Hamza,22,302,6644,10,728.1898058897422,2023-06-18
2903,West,Monitor,David,20,1180,23600,0,6857.441779152862,2022-10-13
2904,North,Laptop,David,17,1947,33099,10,5869.527379810311,2021-09-22
2905,North,Keyboard,Sophia,34,176,5984,0,1845.4514536461425,2020-08-09
2906,West,Smartphone,Hamza,31,726,22506,5,2901.2831983336455,2024-05-25
2907,South,Mouse,David,7,1051,7357,20,2301.1622555086697,2023-10-08
2908,West,Keyboard,Emma,42,1234,51828,10,8763.650128155203,2022-07-19
2909,East,Mouse,David,19,1369,26011,5,9831.165395895088,2024-11-17
2910,West,Smartphone,Sophia,49,854,41846,5,14447.148636123606,2022-10-23
2911,East,Smartphone,Ali,2,1684,3368,20,1038.0741807342342,2023-02-18
2912,East,Mouse,Sophia,4,490,1960,20,604.7785754062843,2021-07-27
2913,South,Monitor,Sophia,10,751,7510,10,2255.2520762836484,2020-05-05
2914,South,Mouse,John,50,881,44050,0,4547.867619913908,2022-08-06
2915,West,Monitor,Sara,35,1287,45045,15,12277.236466125132,2023-10-16
2916,East,Printer,Emma,4,748,2992,10,364.50618828479037,2020-01-17
2917,South,Tablet,Emma,47,1048,49256,15,12853.399784446954,2024-08-11
2918,West,Monitor,Hamza,11,1331,14641,20,2160.385080023834,2022-02-18
2919,North,Tablet,Hamza,44,1565,68860,5,21825.08035834719,2022-02-14
2920,South,Monitor,John,47,410,19270,0,2540.328020988098,2020-10-19
2921,South,Laptop,John,8,1589,12712,20,4050.8403715640907,2020-11-27
2922,East,Mouse,Sara,8,1508,12064,0,2175.65461753186,2020-03-27
2923,North,Laptop,Sara,34,959,32606,20,4886.247022082963,2023-04-14
2924,East,Smartphone,Emma,34,597,20298,10,6510.183666973356,2024-07-22
2925,East,Mouse,Ali,13,539,7007,15,1605.7923110785182,2022-05-04
2926,East,Keyboard,Hamza,20,1456,29120,10,5954.452590619916,2023-03-06
2927,East,Mouse,Sara,37,720,26640,5,6495.07956235564,2020-11-30
2928,East,Laptop,Hamza,25,718,17950,15,2374.0389008853085,2022-03-23
2929,West,Smartphone,Sara,6,1935,11610,10,1414.4766834803431,2023-10-23
2930,North,Tablet,Ali,6,1618,9708,5,2888.37358531244,2022-05-23
2931,West,Printer,Ali,18,453,8154,15,694.9928226809565,2021-05-16
2932,North,Laptop,David,26,1224,31824,15,5110.237237831335,2020-04-22
2933,East,Keyboard,Sophia,22,634,13948,20,1324.839414089155,2020-10-03
2934,East,Tablet,Hamza,11,154,1694,20,307.35092900103945,2022-06-03
2935,West,Keyboard,David,14,1367,19138,5,4433.988243465783,2022-01-02
2936,North,Printer,Sophia,18,645,11610,20,1865.9108266031321,2024-08-17
2937,West,Keyboard,Sophia,28,1159,32452,20,4561.759917390183,2020-08-30
2938,West,Smartphone,David,19,1178,22382,10,7848.069274494882,2021-07-28
2939,South,Tablet,Emma,21,614,12894,5,1998.543391546117,2024-03-11
2940,West,Smartphone,Ali,3,170,510,15,74.89249693003079,2020-04-16
2941,West,Monitor,Ali,33,268,8844,20,1603.9301435557873,2022-05-13
2942,South,Mouse,Ali,18,1581,28458,15,3683.5336929504792,2024-12-06
2943,West,Laptop,Sara,5,1507,7535,15,1336.8221086459373,2021-06-28
2944,North,Monitor,Ali,32,333,10656,20,919.9309791184583,2023-02-03
2945,West,Tablet,John,2,1754,3508,0,956.6961336513133,2024-08-28
2946,East,Keyboard,Emma,17,948,16116,5,3622.223430126856,2023-11-25
2947,South,Keyboard,Hamza,16,101,1616,10,373.7698507447163,2021-10-03
2948,West,Printer,Sophia,3,318,954,15,193.01330702144338,2020-11-05
2949,North,Laptop,Sophia,7,445,3115,15,688.3813298661722,2020-08-13
2950,North,Keyboard,Sara,40,1987,79480,5,14065.262306892555,2022-04-13
2951,North,Smartphone,Sophia,27,369,9963,5,3147.70389018783,2023-01-23
2952,East,Mouse,David,14,934,13076,0,4785.872517540062,2020-09-28
2953,West,Printer,John,3,923,2769,15,678.0416920765615,2022-01-14
2954,North,Tablet,Ali,2,1378,2756,0,601.2403372214435,2022-09-16
2955,South,Printer,Sophia,13,1643,21359,0,7951.1793982136505,2024-01-25
2956,East,Laptop,David,12,804,9648,0,1455.1453080059532,2020-11-30
2957,South,Printer,Hamza,25,1436,35900,10,6485.498556019303,2023-10-29
2958,South,Keyboard,Sophia,20,497,9940,0,2106.9254161548124,2021-07-21
2959,West,Monitor,Ali,26,1900,49400,15,7467.422413717215,2020-10-01
2960,North,Tablet,David,9,969,8721,0,1447.335427412792,2024-12-29
2961,South,Keyboard,Ali,46,1944,89424,0,23603.879784405126,2020-12-25
2962,North,Laptop,Sara,11,1986,21846,0,3047.949399849519,2022-12-12
2963,South,Laptop,Sara,8,663,5304,20,557.8638481702673,2024-12-11
2964,East,Tablet,John,4,506,2024,5,474.643541667708,2022-05-13
2965,South,Monitor,Sophia,29,811,23519,5,7238.7352137763,2023-01-20
2966,West,Mouse,Emma,14,272,3808,5,880.0033268449197,2022-11-01
2967,South,Keyboard,Ali,38,1342,50996,15,15042.180587254676,2020-07-12
2968,West,Laptop,Sara,43,414,17802,15,4875.45544022578,2023-12-29
2969,East,Keyboard,Ali,1,828,828,15,194.34598919590297,2022-05-29
2970,West,Tablet,Ali,15,489,7335,5,2708.0300592935628,2024-09-22
2971,East,Laptop,Sara,6,1952,11712,5,3683.3578586713115,2021-09-10
2972,West,Mouse,Sara,25,1610,40250,15,5640.066385833323,2020-05-01
2973,South,Laptop,Sara,13,332,4316,0,1181.7508781408144,2021-07-17
2974,North,Laptop,Hamza,25,1459,36475,20,9563.768095047417,2020-06-21
2975,West,Monitor,Ali,45,1454,65430,5,8772.53306872934,2021-05-20
2976,South,Tablet,Hamza,49,618,30282,5,6732.982639437287,2020-05-16
2977,West,Smartphone,John,39,1787,69693,0,26166.430784755183,2022-06-03
2978,South,Tablet,John,20,215,4300,15,1250.4520661967645,2021-09-19
2979,East,Smartphone,Hamza,14,1594,22316,20,2170.6598761234336,2020-07-13
2980,South,Printer,David,7,767,5369,10,1355.7726909470077,2022-06-16
2981,West,Printer,Hamza,21,143,3003,5,885.7681217228184,2023-09-24
2982,North,Smartphone,Sara,50,1631,81550,10,22250.585202611237,2024-01-24
2983,East,Mouse,Sophia,25,407,10175,20,1105.6257745595856,2021-08-04
2984,North,Laptop,David,46,1431,65826,20,14886.343919263776,2024-02-21
2985,South,Laptop,Sara,42,649,27258,20,3885.7670580420768,2022-10-01
2986,East,Printer,Emma,23,140,3220,15,1045.526190336606,2020-07-24
2987,West,Keyboard,Ali,22,121,2662,0,886.4989185321315,2020-02-26
2988,North,Mouse,Sara,31,806,24986,20,2397.0178557721642,2021-03-12
2989,East,Mouse,Emma,48,1036,49728,10,7425.139938184163,2024-10-10
2990,South,Smartphone,David,9,240,2160,20,420.89359589716315,2024-09-12
2991,West,Printer,Emma,29,1243,36047,10,9563.313755094858,2023-05-17
2992,East,Laptop,Sophia,11,726,7986,15,1505.2677837741562,2021-11-19
2993,North,Tablet,John,3,1849,5547,0,1671.6363228189878,2022-12-11
2994,North,Printer,Sophia,32,177,5664,10,1258.5362967992673,2023-07-31
2995,North,Keyboard,John,21,1720,36120,10,5375.306709655684,2022-03-19
2996,South,Tablet,David,41,1220,50020,10,13215.43503170132,2024-10-01
2997,West,Printer,David,12,504,6048,0,959.5980703668848,2023-06-09
2998,West,Laptop,Sophia,14,1128,15792,15,4798.390353016746,2021-12-09
2999,West,Tablet,Emma,44,1628,71632,0,26272.696260658755,2024-10-30
3000,East,Mouse,Sara,40,1757,70280,15,13772.359703851453,2021-05-29
3001,West,Laptop,Emma,22,611,13442,10,3248.5332048807018,2024-09-09
3002,West,Smartphone,Hamza,47,1990,93530,15,17315.17647156752,2021-01-14
